time, ball_x, ball_y, lever_angle
1.630306887626647949e+01, 8.730000000000000000e+02, 3.190000000000000000e+02, -8.168140899333461991e-02
1.633480668067932129e+01, 8.640000000000000000e+02, 3.200000000000000000e+02, -8.168140899333461991e-02
1.636672997474670410e+01, 8.570000000000000000e+02, 3.280000000000000000e+02, -8.168140899333461991e-02
1.639836788177490234e+01, 8.500000000000000000e+02, 3.280000000000000000e+02, -8.168140899333461991e-02
1.643058681488037109e+01, 8.480000000000000000e+02, 3.270000000000000000e+02, -8.168140899333461991e-02
1.646293663978576660e+01, 8.440000000000000000e+02, 3.270000000000000000e+02, -8.168140899333461991e-02
1.649475288391113281e+01, 8.420000000000000000e+02, 3.280000000000000000e+02, -8.168140899333461991e-02
1.652614974975585938e+01, 8.420000000000000000e+02, 3.270000000000000000e+02, -8.168140899333461991e-02
1.655871796607971191e+01, 8.440000000000000000e+02, 3.280000000000000000e+02, -8.168140899333461991e-02
1.659077501296997070e+01, 8.480000000000000000e+02, 3.270000000000000000e+02, -8.168140899333461991e-02
1.662281394004821777e+01, 8.540000000000000000e+02, 3.280000000000000000e+02, -8.168140899333461991e-02
1.665466380119323730e+01, 8.600000000000000000e+02, 3.280000000000000000e+02, -8.168140899333461991e-02
1.668689680099487305e+01, 8.700000000000000000e+02, 3.280000000000000000e+02, -8.168140899333461991e-02
1.671916580200195312e+01, 8.810000000000000000e+02, 3.290000000000000000e+02, -8.168140899333461991e-02
1.675067377090454102e+01, 8.920000000000000000e+02, 3.310000000000000000e+02, -8.168140899333461991e-02
1.678269791603088379e+01, 9.070000000000000000e+02, 3.320000000000000000e+02, -8.168140899333461991e-02
1.681548380851745605e+01, 9.230000000000000000e+02, 3.330000000000000000e+02, -7.382742735936013989e-02
1.684688568115234375e+01, 9.340000000000000000e+02, 3.330000000000000000e+02, 9.896016858807848982e-02
1.687863183021545410e+01, 9.530000000000000000e+02, 3.340000000000000000e+02, 3.220132469929537500e-01
1.691084289550781250e+01, 9.710000000000000000e+02, 2.770000000000000000e+02, 5.482079180514188854e-01
1.694260573387145996e+01, 9.370000000000000000e+02, 1.980000000000000000e+02, 6.754424205218054755e-01
1.697501182556152344e+01, 8.860000000000000000e+02, 1.440000000000000000e+02, 7.005751617505239226e-01
1.700663280487060547e+01, 8.330000000000000000e+02, 1.150000000000000000e+02, 7.021459580773187215e-01
1.703908085823059082e+01, 7.760000000000000000e+02, 1.190000000000000000e+02, 7.021459580773187215e-01
1.707065963745117188e+01, 7.200000000000000000e+02, 1.570000000000000000e+02, 7.021459580773187215e-01
1.710260677337646484e+01, 6.640000000000000000e+02, 2.300000000000000000e+02, 7.021459580773187215e-01
1.713474988937377930e+01, 5.920000000000000000e+02, 3.030000000000000000e+02, 7.021459580773187215e-01
1.716630887985229492e+01, 4.920000000000000000e+02, 3.750000000000000000e+02, 7.037167544041136313e-01
1.719905185699462891e+01, 3.780000000000000000e+02, 4.770000000000000000e+02, 7.037167544041136313e-01
1.723060464859008789e+01, 3.100000000000000000e+02, 5.320000000000000000e+02, 7.068583470577034511e-01
1.726293087005615234e+01, 2.980000000000000000e+02, 5.430000000000000000e+02, 7.068583470577034511e-01
1.729476571083068848e+01, 3.050000000000000000e+02, 5.380000000000000000e+02, 7.052875507309085412e-01
1.732676887512207031e+01, 2.990000000000000000e+02, 5.420000000000000000e+02, 7.068583470577034511e-01
1.735885596275329590e+01, 2.870000000000000000e+02, 5.520000000000000000e+02, 7.052875507309085412e-01
1.739107584953308105e+01, 2.860000000000000000e+02, 5.520000000000000000e+02, 7.052875507309085412e-01
1.742285275459289551e+01, 2.870000000000000000e+02, 5.520000000000000000e+02, 7.068583470577034511e-01
1.745471572875976562e+01, 2.880000000000000000e+02, 5.530000000000000000e+02, 7.068583470577034511e-01
1.748674082756042480e+01, 2.880000000000000000e+02, 5.520000000000000000e+02, 7.068583470577034511e-01
1.751873373985290527e+01, 2.880000000000000000e+02, 5.510000000000000000e+02, 7.068583470577034511e-01
1.755075788497924805e+01, 2.880000000000000000e+02, 5.510000000000000000e+02, 7.068583470577034511e-01
1.758331680297851562e+01, 2.890000000000000000e+02, 5.520000000000000000e+02, 7.052875507309085412e-01
1.761486077308654785e+01, 2.880000000000000000e+02, 5.510000000000000000e+02, 7.052875507309085412e-01
1.764670586585998535e+01, 2.880000000000000000e+02, 5.520000000000000000e+02, 6.817256058289851151e-01
1.767877888679504395e+01, 2.880000000000000000e+02, 5.510000000000000000e+02, 6.691592352146259470e-01
1.771061992645263672e+01, 2.860000000000000000e+02, 5.480000000000000000e+02, 6.675884388878310371e-01
1.774268794059753418e+01, 2.830000000000000000e+02, 5.440000000000000000e+02, 6.675884388878310371e-01
1.777468895912170410e+01, 2.830000000000000000e+02, 5.430000000000000000e+02, 6.675884388878310371e-01
1.780693292617797852e+01, 2.830000000000000000e+02, 5.440000000000000000e+02, 6.675884388878310371e-01
1.783825373649597168e+01, 2.830000000000000000e+02, 5.430000000000000000e+02, 6.675884388878310371e-01
1.787092471122741699e+01, 2.830000000000000000e+02, 5.430000000000000000e+02, 6.675884388878310371e-01
1.790284371376037598e+01, 2.830000000000000000e+02, 5.430000000000000000e+02, 6.675884388878310371e-01
1.793452882766723633e+01, 2.840000000000000000e+02, 5.420000000000000000e+02, 6.675884388878310371e-01
1.796656179428100586e+01, 2.840000000000000000e+02, 5.430000000000000000e+02, 6.675884388878310371e-01
1.799854993820190430e+01, 2.840000000000000000e+02, 5.420000000000000000e+02, 6.675884388878310371e-01
1.803083801269531250e+01, 2.840000000000000000e+02, 5.420000000000000000e+02, 6.675884388878310371e-01
1.806269383430480957e+01, 2.840000000000000000e+02, 5.420000000000000000e+02, 6.675884388878310371e-01
1.809475779533386230e+01, 2.850000000000000000e+02, 5.420000000000000000e+02, 6.675884388878310371e-01
1.812663602828979492e+01, 2.840000000000000000e+02, 5.420000000000000000e+02, 6.675884388878310371e-01
1.815834498405456543e+01, 2.840000000000000000e+02, 5.410000000000000000e+02, 6.675884388878310371e-01
1.819075584411621094e+01, 2.840000000000000000e+02, 5.420000000000000000e+02, 6.675884388878310371e-01
1.822234392166137695e+01, 2.840000000000000000e+02, 5.420000000000000000e+02, 6.675884388878310371e-01
1.825464701652526855e+01, 2.850000000000000000e+02, 5.410000000000000000e+02, 6.675884388878310371e-01
1.828668284416198730e+01, 2.840000000000000000e+02, 5.420000000000000000e+02, 6.675884388878310371e-01
1.831889772415161133e+01, 2.840000000000000000e+02, 5.420000000000000000e+02, 6.675884388878310371e-01
1.835091090202331543e+01, 2.850000000000000000e+02, 5.420000000000000000e+02, 6.675884388878310371e-01
1.838297080993652344e+01, 2.840000000000000000e+02, 5.420000000000000000e+02, 6.675884388878310371e-01
1.841583061218261719e+01, 2.850000000000000000e+02, 5.420000000000000000e+02, 6.581636609270615779e-01
1.844676280021667480e+01, 2.850000000000000000e+02, 5.420000000000000000e+02, 5.953318078552658488e-01
1.847890996932983398e+01, 2.840000000000000000e+02, 5.400000000000000000e+02, 5.639158813193678732e-01
1.851084375381469727e+01, 2.740000000000000000e+02, 5.100000000000000000e+02, 5.592034923389831436e-01
1.854253888130187988e+01, 2.720000000000000000e+02, 5.060000000000000000e+02, 5.592034923389831436e-01
1.857508397102355957e+01, 2.710000000000000000e+02, 5.060000000000000000e+02, 5.607742886657780534e-01
1.860675883293151855e+01, 2.720000000000000000e+02, 5.060000000000000000e+02, 5.592034923389831436e-01
1.863882589340209961e+01, 2.720000000000000000e+02, 5.060000000000000000e+02, 5.592034923389831436e-01
1.867074990272521973e+01, 2.710000000000000000e+02, 5.070000000000000000e+02, 5.592034923389831436e-01
1.870271992683410645e+01, 2.720000000000000000e+02, 5.070000000000000000e+02, 5.592034923389831436e-01
1.873506093025207520e+01, 2.720000000000000000e+02, 5.060000000000000000e+02, 5.607742886657780534e-01
1.876673674583435059e+01, 2.720000000000000000e+02, 5.060000000000000000e+02, 5.592034923389831436e-01
1.879879188537597656e+01, 2.720000000000000000e+02, 5.070000000000000000e+02, 5.607742886657780534e-01
1.883081293106079102e+01, 2.720000000000000000e+02, 5.070000000000000000e+02, 5.607742886657780534e-01
1.886262679100036621e+01, 2.720000000000000000e+02, 5.060000000000000000e+02, 5.592034923389831436e-01
1.889477872848510742e+01, 2.720000000000000000e+02, 5.060000000000000000e+02, 5.607742886657780534e-01
1.892665600776672363e+01, 2.720000000000000000e+02, 5.060000000000000000e+02, 5.607742886657780534e-01
1.895883488655090332e+01, 2.720000000000000000e+02, 5.060000000000000000e+02, 5.607742886657780534e-01
1.899080586433410645e+01, 2.720000000000000000e+02, 5.060000000000000000e+02, 5.592034923389831436e-01
1.902281594276428223e+01, 2.710000000000000000e+02, 5.060000000000000000e+02, 5.592034923389831436e-01
1.905474996566772461e+01, 2.720000000000000000e+02, 5.060000000000000000e+02, 5.607742886657780534e-01
1.908700966835021973e+01, 2.710000000000000000e+02, 5.070000000000000000e+02, 5.592034923389831436e-01
1.911869168281555176e+01, 2.720000000000000000e+02, 5.070000000000000000e+02, 5.592034923389831436e-01
1.915077280998229980e+01, 2.720000000000000000e+02, 5.070000000000000000e+02, 5.607742886657780534e-01
1.918287587165832520e+01, 2.710000000000000000e+02, 5.070000000000000000e+02, 5.592034923389831436e-01
1.921480083465576172e+01, 2.710000000000000000e+02, 5.060000000000000000e+02, 5.544911033585984139e-01
1.924658370018005371e+01, 2.710000000000000000e+02, 5.070000000000000000e+02, 3.785619147575700616e-01
1.927842688560485840e+01, 2.710000000000000000e+02, 5.050000000000000000e+02, 1.539380400258998638e-01
1.931083798408508301e+01, 2.560000000000000000e+02, 4.310000000000000000e+02, -6.283185307179586614e-03
1.934297966957092285e+01, 2.550000000000000000e+02, 3.590000000000000000e+02, -4.555309347705200490e-02
1.937478566169738770e+01, 2.700000000000000000e+02, 2.900000000000000000e+02, -4.869468613064178997e-02
1.940666389465332031e+01, 2.850000000000000000e+02, 2.510000000000000000e+02, -4.869468613064178997e-02
1.943874669075012207e+01, 2.980000000000000000e+02, 2.470000000000000000e+02, -4.869468613064178997e-02
1.947044181823730469e+01, 3.120000000000000000e+02, 2.770000000000000000e+02, -4.869468613064178997e-02
1.950276994705200195e+01, 3.240000000000000000e+02, 2.870000000000000000e+02, -4.869468613064178997e-02
1.953474879264831543e+01, 3.370000000000000000e+02, 2.920000000000000000e+02, -4.869468613064178997e-02
1.956645560264587402e+01, 3.510000000000000000e+02, 2.920000000000000000e+02, -4.869468613064178997e-02
1.959863400459289551e+01, 3.650000000000000000e+02, 2.930000000000000000e+02, -4.869468613064178997e-02
1.963062381744384766e+01, 3.730000000000000000e+02, 2.950000000000000000e+02, -4.869468613064178997e-02
1.966307473182678223e+01, 3.870000000000000000e+02, 2.950000000000000000e+02, -4.869468613064178997e-02
1.969469785690307617e+01, 4.020000000000000000e+02, 2.980000000000000000e+02, -4.869468613064178997e-02
1.972644281387329102e+01, 4.180000000000000000e+02, 2.990000000000000000e+02, -4.869468613064178997e-02
1.975844478607177734e+01, 4.340000000000000000e+02, 3.000000000000000000e+02, -4.869468613064178997e-02
1.979099678993225098e+01, 4.510000000000000000e+02, 3.020000000000000000e+02, -4.869468613064178997e-02
1.982273101806640625e+01, 4.710000000000000000e+02, 3.000000000000000000e+02, -4.869468613064178997e-02
1.985438895225524902e+01, 4.910000000000000000e+02, 3.000000000000000000e+02, -4.869468613064178997e-02
1.988666796684265137e+01, 5.100000000000000000e+02, 3.020000000000000000e+02, -4.869468613064178997e-02
1.991872978210449219e+01, 5.290000000000000000e+02, 3.030000000000000000e+02, -4.869468613064178997e-02
1.995078277587890625e+01, 5.500000000000000000e+02, 3.050000000000000000e+02, -4.869468613064178997e-02
1.998282384872436523e+01, 5.710000000000000000e+02, 3.070000000000000000e+02, -4.869468613064178997e-02
2.001459193229675293e+01, 5.910000000000000000e+02, 3.090000000000000000e+02, -6.283185307179586787e-02
2.004655385017395020e+01, 6.010000000000000000e+02, 3.100000000000000000e+02, -2.466150233067987696e-01
2.007858777046203613e+01, 6.220000000000000000e+02, 3.130000000000000000e+02, -4.696681017116740575e-01
2.011091184616088867e+01, 6.460000000000000000e+02, 3.170000000000000000e+02, -6.958627727701391930e-01
2.014264273643493652e+01, 6.730000000000000000e+02, 3.290000000000000000e+02, -9.157742585214246889e-01
2.017451381683349609e+01, 7.040000000000000000e+02, 3.510000000000000000e+02, -1.072853891200914456e+00
2.020684480667114258e+01, 7.370000000000000000e+02, 4.040000000000000000e+02, -1.115265392024376467e+00
2.023868083953857422e+01, 7.760000000000000000e+02, 4.950000000000000000e+02, -1.118406984677966287e+00
2.027060770988464355e+01, 8.350000000000000000e+02, 6.120000000000000000e+02, -1.118406984677966287e+00
2.030315589904785156e+01, 8.570000000000000000e+02, 6.510000000000000000e+02, -1.118406984677966287e+00
2.033471274375915527e+01, 8.490000000000000000e+02, 6.410000000000000000e+02, -1.118406984677966287e+00
2.036653995513916016e+01, 8.590000000000000000e+02, 6.560000000000000000e+02, -1.118406984677966287e+00
2.039878988265991211e+01, 8.570000000000000000e+02, 6.530000000000000000e+02, -1.118406984677966287e+00
2.043037271499633789e+01, 8.590000000000000000e+02, 6.550000000000000000e+02, -1.118406984677966287e+00
2.046270895004272461e+01, 8.600000000000000000e+02, 6.570000000000000000e+02, -1.118406984677966287e+00
2.049459576606750488e+01, 8.600000000000000000e+02, 6.570000000000000000e+02, -1.118406984677966287e+00
2.052639365196228027e+01, 8.600000000000000000e+02, 6.580000000000000000e+02, -1.118406984677966287e+00
2.055850863456726074e+01, 8.600000000000000000e+02, 6.570000000000000000e+02, -1.116836188351171488e+00
2.059058475494384766e+01, 8.600000000000000000e+02, 6.580000000000000000e+02, -1.116836188351171488e+00
2.062310075759887695e+01, 8.600000000000000000e+02, 6.570000000000000000e+02, -1.118406984677966287e+00
2.065486073493957520e+01, 8.600000000000000000e+02, 6.570000000000000000e+02, -1.118406984677966287e+00
2.068661975860595703e+01, 8.600000000000000000e+02, 6.580000000000000000e+02, -1.118406984677966287e+00
2.071850967407226562e+01, 8.600000000000000000e+02, 6.570000000000000000e+02, -1.118406984677966287e+00
2.075066971778869629e+01, 8.600000000000000000e+02, 6.580000000000000000e+02, -1.118406984677966287e+00
2.078253269195556641e+01, 8.600000000000000000e+02, 6.580000000000000000e+02, -1.118406984677966287e+00
2.081535267829895020e+01, 8.600000000000000000e+02, 6.570000000000000000e+02, -1.116836188351171488e+00
2.084661293029785156e+01, 8.600000000000000000e+02, 6.570000000000000000e+02, -1.055575131606170558e+00
2.087874984741210938e+01, 8.600000000000000000e+02, 6.570000000000000000e+02, -1.017876019763092943e+00
2.091067862510681152e+01, 8.720000000000000000e+02, 6.490000000000000000e+02, -1.011592834455913303e+00
2.094241786003112793e+01, 8.830000000000000000e+02, 6.390000000000000000e+02, -1.011592834455913303e+00
2.097480177879333496e+01, 8.790000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.100670075416564941e+01, 8.780000000000000000e+02, 6.420000000000000000e+02, -1.011592834455913303e+00
2.103852677345275879e+01, 8.790000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.107059979438781738e+01, 8.790000000000000000e+02, 6.420000000000000000e+02, -1.011592834455913303e+00
2.110275197029113770e+01, 8.780000000000000000e+02, 6.420000000000000000e+02, -1.011592834455913303e+00
2.113458299636840820e+01, 8.790000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.116672086715698242e+01, 8.790000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.119864583015441895e+01, 8.790000000000000000e+02, 6.420000000000000000e+02, -1.011592834455913303e+00
2.123027682304382324e+01, 8.790000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.126247286796569824e+01, 8.780000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.129483079910278320e+01, 8.790000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.132651901245117188e+01, 8.790000000000000000e+02, 6.420000000000000000e+02, -1.011592834455913303e+00
2.135887074470520020e+01, 8.790000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.139081382751464844e+01, 8.790000000000000000e+02, 6.420000000000000000e+02, -1.011592834455913303e+00
2.142272162437438965e+01, 8.790000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.145488572120666504e+01, 8.790000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.148674988746643066e+01, 8.790000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.151871895790100098e+01, 8.790000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.155062866210937500e+01, 8.790000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.158294558525085449e+01, 8.780000000000000000e+02, 6.430000000000000000e+02, -1.011592834455913303e+00
2.161483073234558105e+01, 8.780000000000000000e+02, 6.430000000000000000e+02, -1.014734427109503123e+00
2.164704895019531250e+01, 8.790000000000000000e+02, 6.420000000000000000e+02, -1.124690169985145927e+00
2.167853593826293945e+01, 8.790000000000000000e+02, 6.430000000000000000e+02, -1.184380430403352058e+00
2.171068477630615234e+01, 8.690000000000000000e+02, 6.510000000000000000e+02, -1.195376004690916316e+00
2.174289989471435547e+01, 8.480000000000000000e+02, 6.630000000000000000e+02, -1.196946801017711115e+00
2.177445292472839355e+01, 8.360000000000000000e+02, 6.680000000000000000e+02, -1.195376004690916316e+00
2.180668187141418457e+01, 8.320000000000000000e+02, 6.690000000000000000e+02, -1.195376004690916316e+00
2.183846569061279297e+01, 8.320000000000000000e+02, 6.690000000000000000e+02, -1.196946801017711115e+00
2.187047672271728516e+01, 8.320000000000000000e+02, 6.700000000000000000e+02, -1.196946801017711115e+00
2.190237903594970703e+01, 8.320000000000000000e+02, 6.700000000000000000e+02, -1.195376004690916316e+00
2.193441200256347656e+01, 8.310000000000000000e+02, 6.700000000000000000e+02, -1.195376004690916316e+00
2.196638989448547363e+01, 8.310000000000000000e+02, 6.700000000000000000e+02, -1.195376004690916316e+00
2.199846982955932617e+01, 8.310000000000000000e+02, 6.700000000000000000e+02, -1.195376004690916316e+00
2.203058290481567383e+01, 8.310000000000000000e+02, 6.700000000000000000e+02, -1.196946801017711115e+00
2.206269788742065430e+01, 8.320000000000000000e+02, 6.700000000000000000e+02, -1.196946801017711115e+00
2.209431385993957520e+01, 8.320000000000000000e+02, 6.700000000000000000e+02, -1.195376004690916316e+00
2.212699174880981445e+01, 8.320000000000000000e+02, 6.700000000000000000e+02, -1.195376004690916316e+00
2.215816092491149902e+01, 8.310000000000000000e+02, 6.700000000000000000e+02, -1.196946801017711115e+00
2.219050288200378418e+01, 8.320000000000000000e+02, 6.700000000000000000e+02, -1.195376004690916316e+00
2.222257566452026367e+01, 8.320000000000000000e+02, 6.700000000000000000e+02, -1.196946801017711115e+00
2.225445580482482910e+01, 8.320000000000000000e+02, 6.690000000000000000e+02, -1.195376004690916316e+00
2.228655266761779785e+01, 8.310000000000000000e+02, 6.700000000000000000e+02, -1.195376004690916316e+00
2.231852388381958008e+01, 8.310000000000000000e+02, 6.700000000000000000e+02, -1.196946801017711115e+00
2.235070991516113281e+01, 8.310000000000000000e+02, 6.700000000000000000e+02, -1.196946801017711115e+00
2.238273882865905762e+01, 8.320000000000000000e+02, 6.700000000000000000e+02, -1.195376004690916316e+00
2.241527390480041504e+01, 8.320000000000000000e+02, 6.700000000000000000e+02, -1.195376004690916316e+00
2.244654989242553711e+01, 8.320000000000000000e+02, 6.700000000000000000e+02, -1.030442390377452222e+00
2.247834181785583496e+01, 8.330000000000000000e+02, 6.700000000000000000e+02, -8.026769229921921767e-01
2.250965785980224609e+01, 8.950000000000000000e+02, 6.280000000000000000e+02, -5.843362335677014796e-01
2.254232978820800781e+01, 9.410000000000000000e+02, 5.630000000000000000e+02, -4.649557127312893834e-01
2.257464480400085449e+01, 9.700000000000000000e+02, 4.930000000000000000e+02, -4.461061568097505758e-01
2.260706782341003418e+01, 9.800000000000000000e+02, 4.430000000000000000e+02, -4.461061568097505758e-01
2.263889884948730469e+01, 9.820000000000000000e+02, 4.250000000000000000e+02, -4.461061568097505758e-01
2.267061662673950195e+01, 9.780000000000000000e+02, 4.450000000000000000e+02, -4.445353604829556660e-01
2.270264077186584473e+01, 9.750000000000000000e+02, 4.630000000000000000e+02, -4.461061568097505758e-01
2.273454999923706055e+01, 9.760000000000000000e+02, 4.640000000000000000e+02, -4.461061568097505758e-01
2.276671385765075684e+01, 9.760000000000000000e+02, 4.650000000000000000e+02, -4.445353604829556660e-01
2.279864764213562012e+01, 9.770000000000000000e+02, 4.660000000000000000e+02, -4.445353604829556660e-01
2.283039093017578125e+01, 9.750000000000000000e+02, 4.650000000000000000e+02, -4.445353604829556660e-01
2.286248874664306641e+01, 9.770000000000000000e+02, 4.640000000000000000e+02, -4.461061568097505758e-01
2.289464879035949707e+01, 9.750000000000000000e+02, 4.660000000000000000e+02, -4.445353604829556660e-01
2.292642474174499512e+01, 9.750000000000000000e+02, 4.650000000000000000e+02, -4.461061568097505758e-01
2.295876193046569824e+01, 9.750000000000000000e+02, 4.650000000000000000e+02, -4.461061568097505758e-01
2.299053692817687988e+01, 9.760000000000000000e+02, 4.650000000000000000e+02, -4.445353604829556660e-01
2.302247381210327148e+01, 9.760000000000000000e+02, 4.640000000000000000e+02, -4.445353604829556660e-01
2.305452680587768555e+01, 9.760000000000000000e+02, 4.640000000000000000e+02, -4.461061568097505758e-01
2.308668279647827148e+01, 9.750000000000000000e+02, 4.650000000000000000e+02, -4.445353604829556660e-01
2.311855888366699219e+01, 9.760000000000000000e+02, 4.660000000000000000e+02, -4.445353604829556660e-01
2.315064072608947754e+01, 9.760000000000000000e+02, 4.650000000000000000e+02, -4.445353604829556660e-01
2.318287897109985352e+01, 9.760000000000000000e+02, 4.650000000000000000e+02, -4.445353604829556660e-01
2.321550798416137695e+01, 9.760000000000000000e+02, 4.650000000000000000e+02, -4.429645641561608116e-01
2.324646496772766113e+01, 9.760000000000000000e+02, 4.650000000000000000e+02, -4.131194339470578014e-01
2.327857685089111328e+01, 9.750000000000000000e+02, 4.650000000000000000e+02, -3.942698780255190494e-01
2.331020379066467285e+01, 9.780000000000000000e+02, 4.520000000000000000e+02, -3.926990816987241395e-01
2.334236979484558105e+01, 9.780000000000000000e+02, 4.480000000000000000e+02, -3.911282853719292296e-01
2.337475872039794922e+01, 9.770000000000000000e+02, 4.470000000000000000e+02, -3.911282853719292296e-01
2.340670585632324219e+01, 9.790000000000000000e+02, 4.490000000000000000e+02, -3.911282853719292296e-01
2.343867874145507812e+01, 9.790000000000000000e+02, 4.490000000000000000e+02, -3.911282853719292296e-01
2.347083282470703125e+01, 9.790000000000000000e+02, 4.480000000000000000e+02, -3.911282853719292296e-01
2.350244092941284180e+01, 9.780000000000000000e+02, 4.490000000000000000e+02, -3.911282853719292296e-01
2.353486585617065430e+01, 9.780000000000000000e+02, 4.490000000000000000e+02, -3.926990816987241395e-01
2.356646990776062012e+01, 9.780000000000000000e+02, 4.480000000000000000e+02, -3.911282853719292296e-01
2.359845566749572754e+01, 9.790000000000000000e+02, 4.490000000000000000e+02, -3.911282853719292296e-01
2.363026690483093262e+01, 9.780000000000000000e+02, 4.470000000000000000e+02, -3.911282853719292296e-01
2.366263175010681152e+01, 9.780000000000000000e+02, 4.470000000000000000e+02, -3.926990816987241395e-01
2.369451975822448730e+01, 9.770000000000000000e+02, 4.480000000000000000e+02, -3.911282853719292296e-01
2.372669577598571777e+01, 9.790000000000000000e+02, 4.480000000000000000e+02, -3.911282853719292296e-01
2.375883483886718750e+01, 9.790000000000000000e+02, 4.480000000000000000e+02, -3.911282853719292296e-01
2.379096388816833496e+01, 9.780000000000000000e+02, 4.480000000000000000e+02, -3.911282853719292296e-01
2.382273364067077637e+01, 9.790000000000000000e+02, 4.480000000000000000e+02, -3.911282853719292296e-01
2.385468077659606934e+01, 9.780000000000000000e+02, 4.490000000000000000e+02, -3.926990816987241395e-01
2.388646483421325684e+01, 9.780000000000000000e+02, 4.470000000000000000e+02, -3.911282853719292296e-01
2.391858363151550293e+01, 9.780000000000000000e+02, 4.470000000000000000e+02, -3.911282853719292296e-01
2.395033073425292969e+01, 9.790000000000000000e+02, 4.480000000000000000e+02, -3.911282853719292296e-01
2.398288369178771973e+01, 9.790000000000000000e+02, 4.470000000000000000e+02, -3.926990816987241395e-01
2.401474571228027344e+01, 9.780000000000000000e+02, 4.480000000000000000e+02, -3.848451000647496456e-01
2.404678082466125488e+01, 9.790000000000000000e+02, 4.490000000000000000e+02, -2.057743188101314458e-01
2.407853794097900391e+01, 9.800000000000000000e+02, 4.460000000000000000e+02, 1.727875959474385950e-02
2.411028075218200684e+01, 9.840000000000000000e+02, 3.750000000000000000e+02, 1.900663555421824857e-01
2.414305782318115234e+01, 9.730000000000000000e+02, 3.050000000000000000e+02, 2.434734306532089776e-01
2.417453885078430176e+01, 9.490000000000000000e+02, 2.350000000000000000e+02, 2.466150233067987696e-01
2.420632863044738770e+01, 9.240000000000000000e+02, 2.000000000000000000e+02, 2.466150233067987696e-01
2.423859477043151855e+01, 9.000000000000000000e+02, 1.950000000000000000e+02, 2.466150233067987696e-01
2.427083086967468262e+01, 8.760000000000000000e+02, 2.200000000000000000e+02, 2.466150233067987696e-01
2.430242776870727539e+01, 8.460000000000000000e+02, 2.490000000000000000e+02, 2.466150233067987696e-01
2.433434581756591797e+01, 8.140000000000000000e+02, 2.620000000000000000e+02, 2.466150233067987696e-01
2.436659479141235352e+01, 7.770000000000000000e+02, 2.760000000000000000e+02, 2.466150233067987696e-01
2.439841794967651367e+01, 7.350000000000000000e+02, 2.860000000000000000e+02, 2.466150233067987696e-01
2.443052697181701660e+01, 7.130000000000000000e+02, 2.900000000000000000e+02, 2.466150233067987696e-01
2.446242785453796387e+01, 6.660000000000000000e+02, 3.020000000000000000e+02, 2.466150233067987696e-01
2.449434971809387207e+01, 6.140000000000000000e+02, 3.120000000000000000e+02, 2.466150233067987696e-01
2.452674269676208496e+01, 5.560000000000000000e+02, 3.210000000000000000e+02, 2.466150233067987696e-01
2.455831766128540039e+01, 4.880000000000000000e+02, 3.390000000000000000e+02, 2.466150233067987696e-01
2.459065866470336914e+01, 4.190000000000000000e+02, 3.510000000000000000e+02, 2.466150233067987696e-01
2.462249875068664551e+01, 3.430000000000000000e+02, 3.670000000000000000e+02, 2.466150233067987696e-01
2.465444469451904297e+01, 2.570000000000000000e+02, 3.840000000000000000e+02, 2.466150233067987696e-01
2.468637490272521973e+01, 2.540000000000000000e+02, 3.860000000000000000e+02, 2.466150233067987696e-01
2.471857190132141113e+01, 2.500000000000000000e+02, 3.870000000000000000e+02, 2.466150233067987696e-01
2.475024795532226562e+01, 2.520000000000000000e+02, 3.870000000000000000e+02, 2.466150233067987696e-01
2.478238487243652344e+01, 2.540000000000000000e+02, 3.870000000000000000e+02, 2.466150233067987696e-01
2.481382393836975098e+01, 2.540000000000000000e+02, 3.860000000000000000e+02, -2.434734306532089665e+00
2.483073878288269043e+01, 2.540000000000000000e+02, 3.860000000000000000e+02, 1.602212253330794478e-01
2.486262392997741699e+01, 2.540000000000000000e+02, 3.860000000000000000e+02, -5.183627878423158891e-02
2.489456486701965332e+01, 2.560000000000000000e+02, 3.690000000000000000e+02, -2.607521902479528197e-01
2.492610979080200195e+01, 2.730000000000000000e+02, 2.790000000000000000e+02, -3.628539514896211293e-01
2.495848393440246582e+01, 2.990000000000000000e+02, 2.170000000000000000e+02, -3.801327110843649715e-01
2.499031591415405273e+01, 3.410000000000000000e+02, 1.670000000000000000e+02, -3.801327110843649715e-01
2.502209186553955078e+01, 3.800000000000000000e+02, 1.520000000000000000e+02, -3.801327110843649715e-01
